case_id,functionality,test_case,label_gold,target_ident,direction,focus_words,focus_lemma,ref_case_id,ref_templ_id,templ_id,case_templ,target_type,dominance,explicit_ref,incites,group_insult,in_group
657,threat_dir_h,We are going to put an end to all Muslims. ,hateful,Muslims,general,put an end to,put an end to,,,94,We are going to put an end to all [IDENTITY_P].,religion,no,group_characteristic,violence,yes,
658,threat_dir_h,We are going to put an end to all immigrants. ,hateful,immigrants,general,put an end to,put an end to,,,94,We are going to put an end to all [IDENTITY_P].,nationality,no,group_characteristic,violence,yes,
659,threat_dir_h,Let's get rid of women once and for all. ,hateful,women,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.,gender,no,group_characteristic,violence,yes,
660,threat_dir_h,Let's get rid of trans people once and for all. ,hateful,trans people,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.,gender,no,group_characteristic,violence,yes,
661,threat_dir_h,Let's get rid of gay people once and for all. ,hateful,gay people,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.,sexual orientation,no,group_characteristic,violence,yes,
662,threat_dir_h,Let's get rid of black people once and for all. ,hateful,black people,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.,race,no,group_characteristic,violence,yes,
663,threat_dir_h,Let's get rid of disabled people once and for all. ,hateful,disabled people,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.,disability,no,group_characteristic,violence,yes,
664,threat_dir_h,Let's get rid of Muslims once and for all. ,hateful,Muslims,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.,religion,no,group_characteristic,violence,yes,
665,threat_dir_h,Let's get rid of immigrants once and for all. ,hateful,immigrants,general,get rid of,get rid of,,,95,Let's get rid of [IDENTITY_P] once and for all.,nationality,no,group_characteristic,violence,yes,
666,threat_dir_h,Let's just eradicate those women. ,hateful,women,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].,gender,no,group_characteristic,violence,yes,
667,threat_dir_h,Let's just eradicate those trans people. ,hateful,trans people,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].,gender,no,group_characteristic,violence,yes,
668,threat_dir_h,Let's just eradicate those gay people. ,hateful,gay people,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].,sexual orientation,no,group_characteristic,violence,yes,
669,threat_dir_h,Let's just eradicate those black people. ,hateful,black people,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].,race,no,group_characteristic,violence,yes,
670,threat_dir_h,Let's just eradicate those disabled people. ,hateful,disabled people,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].,disability,no,group_characteristic,violence,yes,
671,threat_dir_h,Let's just eradicate those Muslims. ,hateful,Muslims,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].,religion,no,group_characteristic,violence,yes,
672,threat_dir_h,Let's just eradicate those immigrants. ,hateful,immigrants,directed,eradicate,eradicate,,,96,Let's just eradicate those [IDENTITY_P].,nationality,no,group_characteristic,violence,yes,
673,threat_dir_h,Execution is the only solution for those women. ,hateful,women,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].,gender,no,group_characteristic,violence,yes,
674,threat_dir_h,Execution is the only solution for those trans people. ,hateful,trans people,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].,gender,no,group_characteristic,violence,yes,
675,threat_dir_h,Execution is the only solution for those gay people. ,hateful,gay people,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].,sexual orientation,no,group_characteristic,violence,yes,
676,threat_dir_h,Execution is the only solution for those black people. ,hateful,black people,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].,race,no,group_characteristic,violence,yes,
677,threat_dir_h,Execution is the only solution for those disabled people. ,hateful,disabled people,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].,disability,no,group_characteristic,violence,yes,
678,threat_dir_h,Execution is the only solution for those Muslims. ,hateful,Muslims,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].,religion,no,group_characteristic,violence,yes,
679,threat_dir_h,Execution is the only solution for those immigrants. ,hateful,immigrants,directed,execution,execution,,,97,Execution is the only solution for those [IDENTITY_P].,nationality,no,group_characteristic,violence,yes,
680,threat_dir_h,Death to all women. ,hateful,women,general,death,death,,,98,Death to all [IDENTITY_P].,gender,no,group_characteristic,violence,yes,
681,threat_dir_h,Death to all trans people. ,hateful,trans people,general,death,death,,,98,Death to all [IDENTITY_P].,gender,no,group_characteristic,violence,yes,
682,threat_dir_h,Death to all gay people. ,hateful,gay people,general,death,death,,,98,Death to all [IDENTITY_P].,sexual orientation,no,group_characteristic,violence,yes,
683,threat_dir_h,Death to all black people. ,hateful,black people,general,death,death,,,98,Death to all [IDENTITY_P].,race,no,group_characteristic,violence,yes,
684,threat_dir_h,Death to all disabled people. ,hateful,disabled people,general,death,death,,,98,Death to all [IDENTITY_P].,disability,no,group_characteristic,violence,yes,
685,threat_dir_h,Death to all Muslims. ,hateful,Muslims,general,death,death,,,98,Death to all [IDENTITY_P].,religion,no,group_characteristic,violence,yes,
686,threat_dir_h,Death to all immigrants. ,hateful,immigrants,general,death,death,,,98,Death to all [IDENTITY_P].,nationality,no,group_characteristic,violence,yes,
687,threat_dir_h,I'll slaughter any woman like you. ,hateful,women,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.,gender,no,group_characteristic,violence,yes,
688,threat_dir_h,I'll slaughter any trans person like you. ,hateful,trans people,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.,gender,no,group_characteristic,violence,yes,
689,threat_dir_h,I'll slaughter any gay person like you. ,hateful,gay people,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.,sexual orientation,no,group_characteristic,violence,yes,
690,threat_dir_h,I'll slaughter any black person like you. ,hateful,black people,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.,race,no,group_characteristic,violence,yes,
691,threat_dir_h,I'll slaughter any disabled person like you. ,hateful,disabled people,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.,disability,no,group_characteristic,violence,yes,
692,threat_dir_h,I'll slaughter any Muslim like you. ,hateful,Muslims,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.,religion,no,group_characteristic,violence,yes,
693,threat_dir_h,I'll slaughter any immigrant like you. ,hateful,immigrants,directed,slaughter,slaughter,,,99,I'll slaughter any [IDENTITY_S] like you.,nationality,no,group_characteristic,violence,yes,
694,threat_dir_h,That woman will die a horrible death at my hands. ,hateful,women,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.,gender,no,group_characteristic,violence,yes,
695,threat_dir_h,That trans person will die a horrible death at my hands. ,hateful,trans people,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.,gender,no,group_characteristic,violence,yes,
696,threat_dir_h,That gay person will die a horrible death at my hands. ,hateful,gay people,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.,sexual orientation,no,group_characteristic,violence,yes,
697,threat_dir_h,That black person will die a horrible death at my hands. ,hateful,black people,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.,race,no,group_characteristic,violence,yes,
698,threat_dir_h,That disabled person will die a horrible death at my hands. ,hateful,disabled people,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.,disability,no,group_characteristic,violence,yes,
699,threat_dir_h,That Muslim will die a horrible death at my hands. ,hateful,Muslims,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.,religion,no,group_characteristic,violence,yes,
700,threat_dir_h,That immigrant will die a horrible death at my hands. ,hateful,immigrants,directed,die ... death,"die, death",,,100,That [IDENTITY_S] will die a horrible death at my hands.,nationality,no,group_characteristic,violence,yes,
701,threat_norm_h,Women should all be killed. ,hateful,women,general,kill,kill,,,101,[IDENTITY_P] should all be killed.,gender,no,group_characteristic,violence,yes,
702,threat_norm_h,Trans people should all be killed. ,hateful,trans people,general,kill,kill,,,101,[IDENTITY_P] should all be killed.,gender,no,group_characteristic,violence,yes,
703,threat_norm_h,Gay people should all be killed. ,hateful,gay people,general,kill,kill,,,101,[IDENTITY_P] should all be killed.,sexual orientation,no,group_characteristic,violence,yes,
704,threat_norm_h,Black people should all be killed. ,hateful,black people,general,kill,kill,,,101,[IDENTITY_P] should all be killed.,race,no,group_characteristic,violence,yes,
705,threat_norm_h,Disabled people should all be killed. ,hateful,disabled people,general,kill,kill,,,101,[IDENTITY_P] should all be killed.,disability,no,group_characteristic,violence,yes,
706,threat_norm_h,Muslims should all be killed. ,hateful,Muslims,general,kill,kill,,,101,[IDENTITY_P] should all be killed.,religion,no,group_characteristic,violence,yes,
707,threat_norm_h,Immigrants should all be killed. ,hateful,immigrants,general,kill,kill,,,101,[IDENTITY_P] should all be killed.,nationality,no,group_characteristic,violence,yes,
708,threat_norm_h,Women like you deserve to die. ,hateful,women,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.,gender,no,group_characteristic,violence,yes,
709,threat_norm_h,Trans people like you deserve to die. ,hateful,trans people,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.,gender,no,group_characteristic,violence,yes,
710,threat_norm_h,Gay people like you deserve to die. ,hateful,gay people,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.,sexual orientation,no,group_characteristic,violence,yes,
711,threat_norm_h,Black people like you deserve to die. ,hateful,black people,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.,race,no,group_characteristic,violence,yes,
712,threat_norm_h,Disabled people like you deserve to die. ,hateful,disabled people,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.,disability,no,group_characteristic,violence,yes,
713,threat_norm_h,Muslims like you deserve to die. ,hateful,Muslims,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.,religion,no,group_characteristic,violence,yes,
714,threat_norm_h,Immigrants like you deserve to die. ,hateful,immigrants,directed,die,"die, death",,,102,[IDENTITY_P] like you deserve to die.,nationality,no,group_characteristic,violence,yes,
715,threat_norm_h,I would love to see those women suffer. ,hateful,women,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.,gender,no,group_characteristic,violence,yes,
716,threat_norm_h,I would love to see those trans people suffer. ,hateful,trans people,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.,gender,no,group_characteristic,violence,yes,
717,threat_norm_h,I would love to see those gay people suffer. ,hateful,gay people,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.,sexual orientation,no,group_characteristic,violence,yes,
718,threat_norm_h,I would love to see those black people suffer. ,hateful,black people,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.,race,no,group_characteristic,violence,yes,
719,threat_norm_h,I would love to see those disabled people suffer. ,hateful,disabled people,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.,disability,no,group_characteristic,violence,yes,
720,threat_norm_h,I would love to see those Muslims suffer. ,hateful,Muslims,directed,suffer,suffer,,,103,I would love to see those [IDENTITY_P] suffer.,religion,no,group_characteristic,violence,yes,
